user_id,age_range,gender,merchant_id,label,activity_log
299904,6,1,3834,-1,46059:1349:1360:0620:0#9296:1190:1360:0627:0#46059:1349:1360:0627:0
299904,6,1,4032,-1,848415:1467:5651:0618:0
299904,6,1,2009,-1,648981:1623:1219:0715:0
299904,6,1,3395,-1,194506:407:3803:1017:0#194506:407:3803:1111:0
299904,6,1,774,-1,169144:1349:7279:1008:0#1038972:1118:7279:1008:0
299904,6,1,1544,-1,822579:1326:654:1009:0#986978:1326:654:1009:0
299904,6,1,3637,-1,742632:464:5530:0906:0
299904,6,1,1348,-1,197966:481:620:0612:0#197966:481:620:0612:0
299904,6,1,4218,-1,175565:1467:3700:1003:0
299904,6,1,2318,-1,143701:106:7319:0618:2#143701:106:7319:0618:0#143701:106:7319:0619:0#143701:106:7319:0619:0#143701:106:7319:0619:0
299904,6,1,1140,-1,826253:1326:2890:0927:0#648693:1326:2890:0927:0#524807:1326:2890:0927:0#924675:737:2890:0927:0
299904,6,1,2064,-1,570309:776:3888:1017:0
299904,6,1,3289,-1,290557:1271:5882:0730:0
299904,6,1,1742,0,607589:464:7885:1111:2#436252:464:7885:1111:2
299904,6,1,2743,-1,1063422:1118:4475:1017:0#1063422:1118:4475:1008:0#161703:1118:4475:1008:0
299904,6,1,167,-1,16309:1047:5900:0715:0
299904,6,1,710,-1,375571:1467:2016:0917:0#375571:1467:2016:0917:0
299904,6,1,941,-1,323485:1349:1360:0627:0
299904,6,1,2468,-1,786562:276:1392:1111:0#786562:276:1392:1111:0
299904,6,1,4424,-1,1044167:692:1287:0728:0
38016,3,0,919,-1,1050851:389:8000:0804:0
38016,3,0,118,-1,429344:178:6020:1019:0
38016,3,0,4899,-1,1004885:656:5867:1101:0#13386:1130:5867:1101:0#355916:300:5867:1101:0
38016,3,0,4612,-1,824603:178:7593:1027:0
38016,3,0,1028,0,703153:756:4267:1111:2#703153:756:4267:1111:0
38016,3,0,2036,-1,74421:178:3033:1018:0#74421:178:3033:1018:0#74421:178:3033:1018:2
38016,3,0,1700,-1,136926:639:7447:1021:2
38016,3,0,4470,-1,631078:756:5866:1107:0
38016,3,0,2475,-1,719785:849:6719:0725:0
38016,3,0,877,-1,63843:302:2254:0915:2
38016,3,0,3151,-1,583326:451:3488:1111:2#894460:451:4414:1111:2
38016,3,0,1242,-1,796486:1271:1898:0804:0
38016,3,0,2084,-1,158926:756:1275:0708:2
38016,3,0,2812,-1,46943:612:5425:1019:2#775890:1577:5425:1019:2#775890:1577:5425:1019:0#46943:612:5425:1019:0#775890:1577:5425:1019:0#46943:612:5425:1019:0
38016,3,0,3057,-1,679918:748:3145:0804:0#850080:1591:3145:0804:0#679918:748:3145:0804:2#679918:748:3145:0804:0
38016,3,0,4760,-1,792061:1181:247:1018:0
38016,3,0,1199,-1,676883:1577:5409:1019:0#86037:1577:5409:1019:0
234624,0,1,2537,0,81360:664:6066:1111:0#81360:664:6066:1111:2#81360:664:6066:1111:0
234624,0,1,809,-1,672239:1101:3929:1111:2#672239:1101:3929:1111:0
234624,0,1,4650,-1,575822:229:2453:0811:2#771403:614:2453:0811:2#575822:229:2453:0811:0
234624,0,1,2683,-1,852013:643:2708:1111:0#1007054:643:2708:1111:0#906395:643:2708:1111:0#469861:643:2708:1111:0
234624,0,1,3885,-1,451813:1344:1954:1005:2#451813:1344:1954:1005:0
234624,0,1,1067,-1,1100596:868:5138:0616:0#1100596:868:5138:0616:0#1095449:868:5138:0616:0#1100596:868:5138:0616:0#1100596:868:5138:0616:2
365952,0,1,1327,-1,1027808:662:2395:0629:0#310205:662:2395:0629:0#310205:662:2395:0702:0
365952,0,1,2062,-1,1023274:662:4017:0620:0
365952,0,1,207,-1,375959:1208:982:1110:0#147530:1208:982:1110:0
365952,0,1,1203,0,876694:1174:2652:1111:2#876694:1174:2652:1110:0#63296:1658:2652:1110:0#876694:1174:2652:1110:0#142073:1174:2652:1110:0#827945:1658:2652:1110:0#876694:1174:2652:1110:0#876694:1174:2652:1110:0
365952,0,1,3511,-1,329238:184:4254:0630:0#497630:821:4254:0630:0
365952,0,1,610,-1,1085052:184:6080:0630:0
365952,0,1,3389,-1,962342:1577:5283:0629:0
365952,0,1,422,-1,371725:1208:2276:1110:0#70881:1208:2276:1110:0#554022:1208:2276:1110:0#40683:1208:2276:1110:0#261644:1208:2276:1110:0
365952,0,1,3455,-1,135886:1252:3166:1110:0#524393:1252:3166:1110:0#524393:1252:3166:1110:0#135886:1252:3166:1110:0#524393:1252:3166:1110:0#524393:1252:3166:1110:0#135886:1252:3166:1109:0#135886:1252:3166:1109:0#524393:1252:3166:1109:0#135886:1252:3166:1110:0#597758:1252:3166:1110:0
365952,0,1,1825,-1,659254:1228:2755:0615:0
365952,0,1,1860,-1,157763:1252:918:1110:0
365952,0,1,3736,-1,88664:602:3125:0730:0
365952,0,1,3706,-1,487937:351:4987:1110:0#487937:351:4987:1109:0
365952,0,1,2968,-1,324216:184:1457:0630:0
365952,0,1,3491,-1,608408:1577:3969:0629:0
365952,0,1,1875,-1,931583:1658:2714:1110:0#931583:1658:2714:1110:0#931583:1658:2714:1110:0#320698:993:2714:1109:0#931583:1658:2714:1110:0
104064,6,1,3760,-1,636752:1142:3738:0930:0#786373:1142:3738:1008:0#558911:1142:3738:1111:0
104064,6,1,2479,-1,438832:737:5553:0616:0#438832:737:5553:0616:3
104064,6,1,1699,-1,904920:737:5086:0925:0#904920:737:5086:0908:0#904920:737:5086:0927:0
104064,6,1,1503,-1,225941:1349:3650:1109:0#577267:1349:3650:1008:0#577267:1349:3650:1008:0#684091:392:3650:1008:0#567529:1349:3650:1008:0#225941:1349:3650:0915:0
104064,6,1,481,-1,928869:737:4260:0930:0#944408:1326:4260:0930:0#928869:737:4260:0930:3#928869:737:4260:1014:0
104064,6,1,3043,-1,1054576:737:4715:1109:0#523135:737:4715:0602:3#1054576:737:4715:0602:0#541660:737:4715:0602:0#523135:737:4715:0602:0#1054576:737:4715:0927:0
104064,6,1,523,-1,767911:464:3312:0829:0#767911:464:3312:0829:0#767911:464:3312:0908:0#64629:464:3312:0908:0#495887:464:3312:0908:0#537408:464:3312:0908:0#991364:464:3312:0908:0#969553:464:3312:0908:0#187410:464:3312:0908:0#670949:464:3312:0908:0#65349:464:3312:0908:0#518996:464:3312:0908:0#475996:464:3312:0908:0#767911:464:3312:0829:3
104064,6,1,2070,-1,903616:737:3871:1015:0#156138:737:3871:1015:0
104064,6,1,3904,-1,246218:737:3876:0918:0#722600:737:3876:0618:0
104064,6,1,82,-1,372897:1326:2971:1110:0
104064,6,1,4205,-1,862507:1611:928:1110:0
104064,6,1,2124,-1,1106069:737:7666:0616:0
104064,6,1,325,-1,883572:737:303:0616:0
104064,6,1,4420,-1,695587:1650:6198:0926:0
104064,6,1,4467,-1,392165:196:2840:0616:0#68170:196:2840:0616:0
104064,6,1,533,-1,152980:464:1726:0930:0#803117:464:1726:1003:0#653729:464:1726:1003:0#548333:464:1726:1003:0#152980:464:1726:1003:0#803117:464:1726:1003:3
104064,6,1,3585,-1,731483:737:7110:0829:0
104064,6,1,66,-1,843827:883:2924:0924:2#843827:883:2924:0924:0#843827:883:2924:0924:0#843827:883:2924:0926:0#843827:883:2924:1111:0#843827:883:2924:0915:0#325588:883:2924:0915:0#1049310:883:2924:0915:0#843827:883:2924:0915:0#843827:883:2924:0915:3#1035827:883:2924:0915:0#1049310:883:2924:0915:3#1035827:883:2924:0915:0
104064,6,1,829,-1,648704:737:7719:0924:0#225812:737:7719:0908:0#706534:737:7719:0908:0#656274:737:7719:0918:0#225812:737:7719:1015:0#33188:737:7719:0915:0#190756:737:7719:0915:0#934800:737:7719:0915:0
104064,6,1,1487,-1,671759:1142:6445:0930:0#334273:1142:6445:1003:0
104064,6,1,941,-1,433060:1349:3650:1111:0#186407:392:3650:1111:0
104064,6,1,1704,-1,359000:1553:5581:0926:0
104064,6,1,2964,-1,798068:737:808:0829:0#1023566:737:808:0829:0#945739:737:808:0829:0
104064,6,1,1669,-1,917203:464:4502:0610:0#881007:464:4502:0610:0#917203:464:4502:0610:0#683427:464:4502:0610:0#917203:464:4502:0610:3#881007:464:4502:0610:3#917203:464:4502:0610:0#399792:464:4502:0610:0#917203:464:4502:0610:0
104064,6,1,1410,-1,551568:1577:4247:0604:0
104064,6,1,4082,-1,1095416:737:4891:1109:0#1095416:737:4891:0926:0
104064,6,1,4320,-1,518838:997:2830:0927:0
104064,6,1,3721,-1,1071194:464:6127:0918:0
104064,6,1,3920,-1,175539:119:1244:0605:0#300407:229:1244:0605:0
104064,6,1,3989,-1,14801:559:3650:1111:0#1029927:559:3650:1111:0
104064,6,1,1728,-1,968830:530:5043:1110:0#1019773:530:5043:1110:0#968830:530:5043:1110:0#672753:530:5043:1110:0#344814:530:5043:1110:0#440047:530:5043:1110:0#968830:530:5043:1110:0#968830:530:5043:1110:0#968830:530:5043:1110:0#184747:530:5043:1111:0#704775:530:5043:1111:0#820671:530:5043:1111:0#64869:530:5043:1111:0#574340:530:5043:1111:0#968830:530:5043:1111:0#318477:530:5043:1111:0#344814:530:5043:1111:0#968830:530:5043:1111:2#968830:530:5043:1111:0
104064,6,1,1742,-1,514663:464:7885:0908:0#269301:464:7885:0610:3#269301:464:7885:0610:0#1053903:464:7885:0610:0#269301:464:7885:0908:0
104064,6,1,3870,0,903823:737:574:0930:0#142290:737:574:1110:0#10187:737:574:1110:0#501388:737:574:1110:0#501388:737:574:1110:0#501388:737:574:1026:0#501388:737:574:1026:0#389541:737:574:1110:0#3945:737:574:1026:0#445768:737:574:1110:0#501388:737:574:1015:3#903823:737:574:1015:0#445768:737:574:1015:0#501388:737:574:1015:0#389541:737:574:1015:0#642363:737:574:1015:0#501388:737:574:1111:0#501388:737:574:1111:2
104064,6,1,3366,-1,842483:737:4572:0924:0
104064,6,1,4920,-1,890036:464:173:0921:0
104064,6,1,601,-1,708336:1075:1040:0926:0
104064,6,1,1658,-1,662561:737:7106:0915:0
104064,6,1,420,-1,201160:602:4953:1029:0#472879:602:4058:1029:0
104064,6,1,1960,-1,46922:464:8213:0926:2#46922:464:8213:0926:0#1818:464:8213:0926:0#46922:464:8213:0926:0#634662:464:8213:0926:0#564114:464:8213:0926:0#566571:464:8213:0926:0#564114:464:8213:0926:2#564114:464:8213:0927:0
104064,6,1,3017,-1,206048:500:7703:1111:0
104064,6,1,2310,-1,599582:1349:3650:1109:0#333721:1349:3650:0921:0
104064,6,1,1472,-1,397274:464:2871:0610:0#1024159:464:2871:0610:0#397274:464:2871:0610:0#397274:464:2871:0610:0#397274:464:2871:0610:3#95738:464:2871:0610:0#821452:464:2871:0610:0
104064,6,1,506,-1,294947:464:7500:0610:0#923460:464:7500:0610:0#923460:464:7500:0610:0#563718:464:7500:0918:3#671049:464:7500:0918:0#563718:464:7500:0918:0#334044:464:7500:0918:0#248177:464:7500:0918:0
104064,6,1,2557,-1,825783:737:7978:0616:0
104064,6,1,520,-1,177515:895:3642:1021:2#177515:895:4881:1021:0
104064,6,1,1822,-1,750232:662:2808:0605:0
104064,6,1,3376,-1,527009:1349:3650:1111:0
104064,6,1,51,-1,440747:1095:2005:1014:0
104064,6,1,86,-1,268374:1326:3142:1110:0#832719:737:3142:1110:0
104064,6,1,4951,-1,241895:1028:69:0922:0#374771:629:5201:0922:0
104064,6,1,114,-1,753040:563:2809:0915:0
104064,6,1,3913,-1,810992:1326:6697:1014:0
104064,6,1,1138,-1,367336:154:4104:0905:0
104064,6,1,2412,-1,67418:1095:4801:0707:0#711042:1095:4801:0707:0
104064,6,1,1110,-1,157249:1588:2187:1110:0#597664:737:2187:0908:0
104064,6,1,2881,-1,193051:737:3271:0930:0
104064,6,1,4281,-1,171708:1326:6123:0925:3#171708:1326:6123:0925:0#899382:1326:6123:0925:0#899382:1326:6123:1111:0#171708:1326:6123:1111:0
104064,6,1,158,-1,770109:737:99:0618:0#770109:737:99:0616:3#770109:737:99:0616:0
104064,6,1,669,0,1041679:737:6746:1010:0#31028:1326:6746:1010:3#431256:1326:6746:0924:0#309448:1326:6746:0924:0#690671:1326:6746:0924:0#1049046:1326:6746:0924:0#31028:1326:6746:0924:0#836589:1326:6746:0924:0#1049046:1326:6746:0924:3#1049046:1326:6746:0924:0#1067314:1326:6746:1110:0#1043392:1326:6746:1109:0#1067314:1326:6746:1109:0#31028:1326:6746:1109:0#1067314:1326:6746:1109:3#1067314:1326:6746:1109:0#359950:1326:6746:1109:0#214088:737:6746:1109:0#100511:1326:6746:1109:0#690671:1326:6746:1109:0#1049046:1326:6746:1110:0#31028:1326:6746:1110:0#1027622:1326:6746:1109:0#1049046:1326:6746:1109:0#896767:1588:6746:0918:0#408796:1588:6746:0918:0#30620:737:6746:0918:0#962070:1588:6746:0918:0#1027622:1326:6746:0918:0#1049046:1326:6746:1111:0#1067314:1326:6746:1111:0#1067314:1326:6746:1111:0#1049046:1326:6746:1111:2#1067314:1326:6746:1111:2#761930:1326:6746:0915:0#818942:1326:6746:0915:0#256056:1326:6746:0915:0
104064,6,1,4803,-1,257010:737:4113:1014:0#122907:737:4113:1014:0#122907:737:4113:0927:0#607700:737:4113:0927:0#122907:737:4113:0927:3
300672,6,0,4140,-1,389945:737:5697:1105:0
300672,6,0,4924,-1,19209:1095:856:0923:0
300672,6,0,4959,-1,42952:1326:5849:1008:0
300672,6,0,3551,-1,60387:1213:4928:0929:0#60387:1213:4928:0929:0#60387:1213:3528:0929:2#60387:1213:4928:0929:0#60387:1213:4928:0929:0
300672,6,0,282,-1,810437:267:6326:0920:0
300672,6,0,541,-1,382641:656:6658:1011:0
300672,6,0,800,-1,585039:825:6326:1011:2#585039:825:6326:1011:0#585039:825:6326:1011:0#585039:825:6326:1011:0#585039:825:6326:1011:0#585039:825:6326:1011:0#585039:825:6326:1011:0#585039:825:6326:1011:0#528315:1329:5017:1011:2#585039:825:6326:1011:0#585039:825:6326:1011:0#585039:825:6326:1011:0
300672,6,0,133,-1,864815:737:8442:1105:0
300672,6,0,4198,-1,1009909:1075:2379:0923:0#1009909:1075:2379:0923:0#1009909:1075:2379:0923:0#1009909:1075:2379:0923:2#1009909:1075:2379:0923:0#1009909:1075:2379:0923:0
300672,6,0,3652,-1,683483:656:3389:1111:0#683483:656:3389:1111:0#683483:656:3389:1111:0#683483:656:3389:1111:2#683483:656:3389:1110:0#844579:656:3389:1105:0#683483:656:3389:1105:0#844579:656:3389:1105:0#844579:656:3389:1105:0#683483:656:3389:1105:0#393606:656:3389:1105:0
300672,6,0,3904,-1,883647:1326:3876:1105:0#883647:1326:3876:1008:0#883647:1326:3876:1008:0#357886:1326:3876:1008:0
300672,6,0,1272,-1,814966:662:3489:0714:0
300672,6,0,481,-1,9372:1326:4260:1023:0#9372:1326:4260:1023:0#9372:1326:4260:1105:0#9372:1326:4260:1105:0#9372:1326:4260:1105:0#371011:1326:4260:1008:0#9372:1326:4260:1008:0#9372:1326:4260:1008:0#994009:737:4260:1008:0#9372:1326:4260:1008:0#9372:1326:4260:1024:0
300672,6,0,2525,-1,239476:1129:1947:1111:0#239476:1129:1947:1111:0#239476:1129:1947:1111:0
300672,6,0,2994,-1,587723:1326:1190:1008:0#604315:1326:1190:1008:0
300672,6,0,649,0,1093882:737:5891:1111:2#1079510:737:5891:1111:0#1093882:737:5891:1111:0#1093882:737:5891:1111:0#1093882:737:5891:1111:0#1093882:737:5891:1110:0#1093882:737:5891:1110:0
300672,6,0,4235,-1,145416:184:5780:1019:0#282277:184:5780:1019:0#364521:184:5780:1019:0#175452:184:5780:1019:0
300672,6,0,3248,-1,176103:1553:4700:1026:0#176103:1553:4700:1026:0
300672,6,0,1974,-1,426661:737:8321:0819:0#431502:737:8321:0819:0#431502:737:8321:0819:0#431502:737:8321:0819:0#431502:737:8321:0819:2#431502:737:8321:0819:0#431502:737:8321:0904:0
300672,6,0,4536,-1,573914:992:4256:1009:0
300672,6,0,2506,-1,845841:1172:7240:1009:0#845841:1172:7240:1009:2#845841:1172:7240:1009:0#845841:1172:7240:1009:0
300672,6,0,2898,-1,937900:1326:5289:1024:0#937900:1326:5289:1024:0#937900:1326:5289:1024:0#937900:1326:5289:1024:0#937900:1326:5289:1024:0#937900:1326:5289:1024:2#937900:1326:5289:1024:0#937900:1326:5289:1023:0#937900:1326:5289:1023:0#937900:1326:5289:1023:0#937900:1326:5289:1105:0#937900:1326:5289:1105:0#937900:1326:5289:1008:0#937900:1326:5289:1008:0
300672,6,0,3185,-1,616543:184:1521:1019:0
300672,6,0,3955,-1,798203:1271:1422:0522:2#798203:1271:1422:0522:0#798203:1271:1422:0522:0
300672,6,0,3727,-1,348484:737:6816:1008:0#342544:737:6816:1008:0#348484:737:6816:1008:0
300672,6,0,3489,-1,454500:184:6133:0720:0
300672,6,0,4280,-1,972916:737:7450:1024:0#972916:737:7450:1023:0#972916:737:7450:1008:0
300672,6,0,4602,-1,921279:184:459:0720:0
300672,6,0,2484,-1,671921:1046:3929:0827:0
300672,6,0,4117,-1,1098833:612:4540:1017:0#991279:387:4540:0827:0#648302:1429:4540:0827:0#991279:387:4540:0827:0#991279:387:4540:0827:0#991279:387:4540:0827:2#991279:387:4540:0827:0#991279:387:4540:0827:0#991279:387:4540:0827:0#991279:387:4540:0827:0#637062:387:4540:0923:0#102746:612:4540:1014:0#1029140:612:4540:1014:0#1029140:612:4540:1014:0#1098833:612:4540:1014:0#1098833:612:4540:1014:0#1098833:612:4540:1014:0#102746:612:4540:1014:0#1098833:612:4540:1014:0
300672,6,0,3627,-1,179335:1326:4119:1024:0#179335:1326:4119:1008:0
300672,6,0,2367,-1,267898:1467:972:0714:0#119127:1271:972:0714:0#119127:1271:972:0714:0#262526:1271:972:0714:0#883746:656:972:0714:0#400404:833:972:0714:0#119127:1271:972:0714:0#119127:1271:972:0714:2#119127:1271:972:0714:0#119127:1271:972:0714:0#119127:1271:972:0714:0#119127:1271:972:0714:0#119127:1271:972:0714:0#119127:1271:972:0720:0
300672,6,0,2874,-1,630621:1553:2258:1026:0
300672,6,0,3574,-1,706494:737:8107:1105:0#40509:737:8107:1105:0#706494:737:8107:1004:0
300672,6,0,2538,-1,1088540:992:3930:1009:0
300672,6,0,2197,-1,932013:656:2027:1024:0#932013:656:2027:1020:0#932013:656:2027:1020:0#932013:656:2027:1020:0#932013:656:2027:1020:2#932013:656:2027:1020:0#932013:656:2027:1020:0#932013:656:2027:1020:0#932013:656:2027:1020:0
300672,6,0,3760,-1,531975:1142:3738:0929:0#340111:1553:3738:0929:0#338688:1142:3738:0929:0#643790:1142:3738:0920:0#483472:1577:3738:0920:0
300672,6,0,687,-1,569263:1421:3725:0909:0#569263:1421:3725:0909:0#569263:1421:3725:0909:0#569263:1421:3725:0909:0#569263:1421:3725:0909:2
300672,6,0,2318,-1,93602:1046:7319:1005:0
300672,6,0,743,-1,127426:865:6762:0713:0
300672,6,0,4803,-1,1097887:737:4113:1110:0#1097887:737:4113:1110:0#1097887:737:4113:1110:0#1097887:737:4113:1105:0
300672,6,0,2206,-1,1009932:992:6320:1009:0
300672,6,0,2668,-1,423393:267:4724:0920:0
300672,6,0,4766,-1,980563:1213:4360:0827:0#980563:1213:4360:0827:0#980563:1213:4360:0827:2
300672,6,0,3718,-1,163657:737:3169:1105:0
300672,6,0,2113,-1,532864:737:3398:1110:0#1053276:1326:3398:1008:0
300672,6,0,538,-1,848443:267:673:0920:0
300672,6,0,1532,-1,440895:1612:4519:1017:0#440895:1612:4519:1016:2#440895:1612:4519:1016:0#344966:384:4519:1016:0#440895:1612:4519:1016:0
300672,6,0,3296,-1,457542:662:8297:0809:0
300672,6,0,4010,-1,419230:276:6236:0928:0#419230:276:6236:0928:0
300672,6,0,3860,-1,41509:1326:4773:1008:0
38784,3,0,3247,-1,1079619:307:7641:0709:0#1052070:307:7641:0709:0
38784,3,0,487,-1,817592:1349:7532:0830:0
38784,3,0,3623,0,790009:1389:2206:1111:0#790009:1389:2206:1111:2
38784,3,0,3446,-1,488524:1405:2924:1111:0
38784,3,0,2396,-1,749775:737:914:0828:0
38784,3,0,184,-1,1024557:868:1360:1111:0#67897:1349:1360:1111:0
38784,3,0,2006,-1,768058:559:1440:0828:0#768058:559:1440:0828:2#768058:559:1440:0828:0
38784,3,0,3266,-1,995360:1441:3022:1002:0#995360:1441:3022:1002:0
38784,3,0,1364,-1,668220:267:6326:1018:0#668220:267:6326:1018:0
38784,3,0,1469,-1,1004098:883:2446:0708:0#1004098:883:2446:0708:2#1004098:883:2446:0708:2#843597:883:2446:0708:0#1004098:883:2446:0708:0#403777:883:2446:0708:0
38784,3,0,941,-1,186407:392:3650:1111:0
38784,3,0,3524,-1,606828:559:1440:0828:0#606828:559:1440:0828:0
38784,3,0,4187,-1,352908:307:5919:0709:0#909682:1188:6762:0709:0
38784,3,0,3578,0,723748:656:3091:1111:2#723748:656:3091:1111:0
38784,3,0,3472,-1,486196:559:1440:0828:0#689338:559:1440:0828:0#486196:559:1440:0828:0
38784,3,0,1673,-1,275149:1326:4773:0517:3
38784,3,0,3015,-1,766924:602:4882:1029:0#766924:602:4882:1029:2#766924:602:4882:1029:0
38784,3,0,2743,-1,790251:4:4475:0605:0
235392,4,0,4161,-1,823893:788:5812:1107:0#823893:788:5812:1107:3
235392,4,0,3398,-1,12959:1518:30:0619:0#12959:1518:30:0618:3#12959:1518:30:0618:0
235392,4,0,3951,-1,1082026:1566:7725:0906:3#761073:1518:7725:0616:0#608888:1222:7413:0616:0#608888:1222:7413:0616:0#1056652:295:3631:0616:0#761073:1518:7725:0616:0#1056652:295:3631:0616:2#761073:1518:7725:0616:0#608888:1222:7413:0616:0#912893:1395:3631:0616:2#761073:1518:7725:0616:0#761073:1518:7725:0616:2#608888:1222:7413:0616:2#912893:1395:3631:0616:0#635055:1566:3631:0616:0#761073:1518:7725:0616:3#761073:1518:7725:0616:0#1056652:295:3631:0616:0#1082026:1566:7725:0906:0#67340:295:3631:0906:0#379567:1590:7725:0904:3#67340:295:3631:0904:0#67340:295:3631:0904:0#67340:295:3631:0904:3#379567:1590:7725:0904:0
235392,4,0,1765,-1,256982:295:5192:0911:0
235392,4,0,2127,-1,671747:1518:7360:0616:0#653378:1518:7360:0616:0#653378:1518:7360:0616:3#653378:1518:7360:0616:0#653378:1518:7360:0616:0#35180:1518:7360:0616:0#653378:1518:7360:0618:0
235392,4,0,3394,-1,237572:898:2946:1111:0#389358:898:5508:1111:0
235392,4,0,1056,0,161451:295:1439:0911:0#1074011:788:1439:1027:3#462952:443:1439:1027:3#462952:443:1439:1027:0#1074011:788:1439:1027:0#462952:443:1439:1111:2#1074011:788:1439:1111:2#241168:788:1439:1025:3#1074011:788:1439:1025:0#241168:788:1439:1025:0#1074011:788:1439:1107:0#329367:649:1439:1107:0#794181:753:1439:1107:0#462952:443:1439:1107:0#462952:443:1439:1107:3
235392,4,0,4017,-1,250036:1188:2747:1108:0
235392,4,0,4355,-1,786366:1355:3967:1026:0#682383:492:3967:1026:0#920021:492:3967:1026:0#1033237:989:3967:1006:2#414668:222:3967:1006:0#645966:989:3967:1006:2#1033237:989:3967:1006:0#414668:222:3967:1006:3#645966:989:3967:1006:0#414668:222:3967:1006:2#414668:222:3967:1006:0#826335:989:3967:1006:0#645966:989:3967:1006:0#128898:989:3967:1006:0#254303:17:3967:0724:0#188928:796:3967:0724:0#629705:1226:3967:0724:0#716753:1543:3967:0724:3#419164:492:3967:0724:0#254303:17:3967:0724:2#250112:492:3967:0724:0#815824:492:3967:0724:0#716753:1543:3967:0724:0#254303:17:3967:0724:0#629705:1226:3967:0724:0#250112:492:3967:0724:3#419164:492:3967:0724:2#824083:1226:3967:0724:0#815824:492:3967:1025:0#863463:1474:3967:1025:0#920021:492:3967:1025:0#419164:492:3967:1025:0#920021:492:3967:1025:0#682383:492:3967:1025:2#920021:492:3967:1025:2#786366:1355:3967:1025:2#672355:1226:3967:1025:2#500167:492:3967:1025:0#682383:492:3967:1025:0#920021:492:3967:1025:0#672355:1226:3967:1025:0#786366:1355:3967:1025:0#645966:989:3967:1008:0#815824:492:3967:1025:0#682383:492:3967:1025:0#920021:492:3967:1025:0#419164:492:3967:1025:0#786366:1355:3967:1025:0
235392,4,0,2584,-1,409647:664:8279:1107:0#409647:664:8279:1107:0
235392,4,0,4376,-1,672729:1566:3296:0906:0#927225:1339:3296:0906:0#672729:1566:3296:0906:0#323150:1566:3296:0906:0#672729:1566:3296:0906:3#323150:1566:3296:0906:3
235392,4,0,806,-1,862543:962:4704:1108:0#266263:664:4704:1108:0
235392,4,0,1369,-1,514567:788:4917:1026:3#514567:788:4917:1026:0
235392,4,0,767,-1,536289:1518:1963:0616:0
235392,4,0,3280,-1,338984:1147:4704:1108:0
235392,4,0,3224,-1,52174:898:5508:1111:0#923122:898:5508:1111:0#52174:898:5508:1111:0#52174:898:5508:1111:0#52174:898:5508:1111:0#52174:898:5508:1111:0#52174:898:5508:1111:0#52174:898:5508:1111:0#52174:898:5508:1111:0#431673:898:5508:1111:0#431673:898:5508:1111:2#52174:898:5508:1111:0#52174:898:5508:1111:0#52174:898:5508:1111:0
235392,4,0,4936,-1,1015626:1518:58:0615:3#624379:295:58:0911:0#94436:295:58:0911:0#1015626:1518:58:0615:0#1015626:1518:58:0616:0#737198:1518:58:0618:0#94436:295:58:0910:3#94436:295:58:0910:0#94436:295:58:0916:0
235392,4,0,1065,-1,1019901:788:1866:1026:3#1019901:788:1866:1026:0
235392,4,0,3716,-1,267197:898:5508:1111:0#387203:898:5508:1111:0#1020075:898:5508:1111:0#1020075:898:5508:1111:0#866734:898:5508:1111:0#1020075:898:5508:1111:0#1020075:898:5508:1111:0
235392,4,0,220,-1,1078644:805:5347:1111:0
235392,4,0,3673,-1,494151:1518:5588:0619:0#494151:1518:5588:0619:0#17045:1518:5588:0619:0#494151:1518:5588:0619:2#688219:1518:5588:0618:0#494151:1518:5588:0618:0#494151:1518:5588:0617:3#688219:1518:5588:0617:0#494151:1518:5588:0617:0#36874:1518:5588:0617:0#688219:1518:5588:0617:0#688219:1518:5588:0617:3#494151:1518:5588:0617:0
235392,4,0,320,-1,806614:788:927:1027:0#806614:788:927:1027:3#356874:443:927:1027:0#873967:43:2742:1108:3#873967:43:2742:1108:0
235392,4,0,474,-1,226489:898:5508:1111:0
235392,4,0,194,-1,362757:1518:952:0616:0
235392,4,0,3663,-1,43373:260:4073:1111:0
235392,4,0,1913,-1,508422:351:69:1111:0
235392,4,0,3911,-1,692305:76:6416:1027:0
235392,4,0,2838,-1,270087:1081:4917:1106:0#1089363:554:4917:1106:0#190048:788:4917:1026:0#496453:1081:4917:1106:0#190048:788:4917:1026:3#875474:1081:4917:1106:0#932019:788:4917:1107:0#834154:304:4917:1107:0#1089363:554:4917:1106:0
301440,0,0,3828,-1,67885:1238:1446:1027:0#631048:1505:1446:1027:0#198388:389:1446:1027:0#16895:389:1446:1027:0
301440,0,0,3128,-1,781235:1389:8391:1111:0#781235:1389:8391:1111:2#781235:1389:8391:1111:2#696294:1577:8391:0908:0#879287:1577:8391:1106:0#879287:1577:8391:1106:0
301440,0,0,2209,-1,615411:602:4382:1004:0
301440,0,0,2328,-1,856211:602:4382:1004:0#851915:602:6426:1004:0
301440,0,0,830,-1,438846:612:6866:1010:0#438846:612:6866:1010:0#764250:1095:6866:1010:0#1037345:1142:6866:1111:0#1037345:1142:6866:1111:0#1037345:1142:6866:1111:0
301440,0,0,4776,-1,884607:664:3564:1111:2
301440,0,0,684,0,951611:962:2788:1030:0#827324:664:2788:1030:0#827324:664:2788:1111:0#827324:664:2788:1111:2#396704:664:2788:1030:0
